,Lx,Ly,AR,thick,E,nu,D,Sx,Sxy,Sy,eig1,eig2,eig3,eig4,eig5
564,1.0,6.081081081081081,6.081081081081081,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.46324586426924,12.04375203243993,12.562525242701728,14.532843013232823,16.67649743432512
565,1.0,6.09009009009009,6.09009009009009,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.469153242964358,12.054783513503077,12.575367816698552,14.519458191336788,16.70734036002318
566,1.0,6.099099099099099,6.099099099099099,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.486274534039747,12.115365207591738,12.58842895256526,14.522924013156524,16.743191210121264
567,1.0,6.108108108108108,6.108108108108108,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.483788693750693,12.033929731556132,12.595009255199848,14.501159048142755,16.764982914666096
568,1.0,6.117117117117117,6.117117117117117,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.490730978065585,12.11210597597593,12.61486404174499,14.490308038617886,16.802529448225805
569,1.0,6.126126126126126,6.126126126126126,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.493698882354451,12.099060238082176,12.627060658625785,14.473861503476144,16.831232303714916
570,1.0,6.135135135135135,6.135135135135135,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.496950660299266,12.093758003973063,12.64008510191575,14.45803604847401,16.860702661337736
571,1.0,6.1441441441441444,6.1441441441441444,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.500272936347486,12.088530536466413,12.653155009065495,14.44234821005581,16.89022963336637
572,1.0,6.153153153153153,6.153153153153153,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.503603158618045,12.083353977897218,12.666268011044455,14.42664261801708,16.919804382739496
573,1.0,6.162162162162162,6.162162162162162,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.507007155863713,12.078250199587531,12.679424282321666,14.411080654547735,16.94943799100405
574,1.0,6.171171171171171,6.171171171171171,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.510459162275886,12.073209529492404,12.692623325258376,14.395617465111828,16.979126870018323
575,1.0,6.18018018018018,6.18018018018018,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.513957107702042,12.068230915640166,12.705864819858514,14.38024939164376,17.008870964570843
576,1.0,6.1891891891891895,6.1891891891891895,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.517500792846771,12.06331403779922,12.719148613076557,14.364976088637533,17.03867027073215
577,1.0,6.198198198198198,6.198198198198198,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.521090053646176,12.05845860458944,12.732474637613544,14.349796925539746,17.068524698439443
578,1.0,6.207207207207207,6.207207207207207,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.524724717798088,12.053664347477858,12.745842788425469,14.33471138140864,17.098434202221718
579,1.0,6.216216216216216,6.216216216216216,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.528404605780123,12.048930873099948,12.759252928618874,14.319718954565198,17.128398736973914
580,1.0,6.225225225225225,6.225225225225225,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.532129549758299,12.044257989970289,12.772705015185693,14.304819174552517,17.158418250444033
581,1.0,6.2342342342342345,6.2342342342342345,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.535899374235559,12.039645371547298,12.786198927034492,14.29001155520686,17.18849268409075
582,1.0,6.243243243243243,6.243243243243243,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.539713912621163,12.035092728651547,12.799734580276256,14.275295597008864,17.218622002528722
583,1.0,6.252252252252252,6.252252252252252,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.54357299031342,12.030599774775586,12.813311870193395,14.260670820323716,17.24880614011249
584,1.0,6.261261261261261,6.261261261261261,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.547476357527028,12.026166126059907,12.826930391763435,14.246136715339011,17.279045002433566
585,1.0,6.27027027027027,6.27027027027027,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.551424358840508,12.021792039561339,12.84059206864841,14.231693000145455,17.309338834130344
586,1.0,6.2792792792792795,6.2792792792792795,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.555416378643578,12.017477330451502,12.85429236700722,14.217338146373821,17.339686987204296
587,1.0,6.288288288288288,6.288288288288288,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.559452530143638,12.013221181088923,12.868034930241752,14.203072711779042,17.370089991731657
588,1.0,6.297297297297297,6.297297297297297,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.563530685399027,12.009020417893826,12.881819679490025,14.188897786457915,17.400547551432094
589,1.0,6.306306306306306,6.306306306306306,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.567653619502124,12.004879699887507,12.895645221881999,14.174810049138975,17.431059642206215
590,1.0,6.315315315315315,6.315315315315315,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.57182025145079,12.000796790895658,12.909513035972433,14.16081021527461,17.461626265519598
591,1.0,6.324324324324325,6.324324324324325,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.576029754166743,11.996771110233807,12.923421703408096,14.14689799434754,17.492247293555472
592,1.0,6.333333333333333,6.333333333333333,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.580284827435708,11.992802761717167,12.937386136554034,14.133075384858364,17.52292345777204
593,1.0,6.342342342342342,6.342342342342342,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.584592033700867,11.988898667729904,12.951438477018877,14.119333327743888,17.553652597740367
