Dstar,a0/b0,b/h,kx_0,E11,E22,nu12,G12,a,b,h,nx,ny
0.7629009453840887,0.580558044387642,121.14237815548913,4.930388035317765,3074106260.3499784,59305939524.20679,0.1155948729922911,2321072816.7530465,0.32396852329532355,1.1695047711526165,0.00965396906482659,20,5
0.009993451391353214,15.179699944770265,33.11447459239744,2.049540668633089,2670731536.4572706,4399804604.09059,-0.4575760686399418,1562809422.070355,4.215275035514261,0.31460347707271075,0.009500482219486541,60,20
0.2831860685427548,5.005531515994408,55.83307708344311,2.699449032885005,35278537857.546486,9313071401.223629,-0.16974060478667052,3382645475.542563,1.2349480095193694,0.1768455203297917,0.003167396990595633,60,20
0.5182403552870166,6.522441134466504,151.52180544217498,3.085770629424316,34478121482.43639,86146736676.75536,-0.15188770702182453,21928181275.35266,3.181834813461522,0.6133258505655756,0.004047772852070709,60,20
0.17904655631028976,0.7334530590372657,20.939786292149588,2.713073114622032,148757429727.3712,10710315247.292084,-0.043179804781501296,3805102705.746489,0.2667329559221748,0.18838019868755645,0.008996280862626615,28,20
0.9486508735300134,1.966541004629032,106.87955964234932,5.547517913902252,25359201163.59887,5998431673.753248,0.38409560781443464,4867986529.326529,0.39321471789438645,0.13944479092116405,0.001304690919272007,56,20
0.4160234366277462,4.45379186457788,47.59443712738863,2.9189360162052997,47031388314.12568,12845538953.521585,0.4489530787508025,2359140217.947211,1.1676068119380012,0.18952121646948134,0.0039820035262150355,60,20
0.09877637843499273,2.9317739865443078,17.78673144174003,2.0966135666370693,8613482078.509172,13856109817.723177,-0.0890311207763842,1171299594.7391233,0.36591988682419024,0.14056304817101176,0.007902691319730233,52,20
0.052262865498929695,6.4858122403503105,54.820084793158514,2.132779253562242,157788966407.66867,5117475874.362759,-0.3079515055046461,1535245543.2487545,1.5433004758579492,0.1009789641221427,0.0018420067116485883,60,20
0.792048988520174,3.2537830425457965,50.0866467433903,3.520492329024258,1820846790.5697916,77687391745.00983,0.08647915282131735,1984040567.221839,0.2309439288481943,0.1813999831237317,0.0036217234516237647,25,20
0.8510696609940915,4.073396776378534,89.73579741364995,3.8507135851898804,22968029864.24783,83823527851.78156,0.39634453761891386,4827915512.203045,0.29792849797425874,0.10109178834207495,0.0011265491727462781,58,20
0.3160182816463742,3.3054358910521437,85.20657990302118,2.8851800846076183,178913005035.54663,5581525290.856214,-0.46095893292313567,6321538751.082907,2.687281806159479,0.34167422661777447,0.004009951191641007,60,20
0.2512980344676007,1.2379388393492756,43.41956120718777,2.6590458663024985,99035234295.81488,185629755301.95636,0.018460169485049804,15332812697.223322,0.36815996474047885,0.3479780384273669,0.008014314948207304,21,20
0.9058445637708855,1.5092582416135047,88.42783883225735,5.371438702704372,3590692871.7001023,24841213911.70035,0.1406287985806034,2932053144.4011188,0.12164313247603696,0.13071417252279158,0.001478201596340594,20,18
0.24179102087426066,5.1046963352037595,186.93621407960148,2.638366409457384,36949709579.65253,32100848311.36772,0.08515927831842673,2814537614.4015837,4.336315251188253,0.820119816533708,0.004387163934883603,60,20
0.196924891106611,0.4858160938958047,189.76334809247845,5.449772015811567,138779360243.3345,31107105648.070152,0.17556712491987336,3764701093.2428827,1.0345462416134106,1.4652498657228994,0.007721458756138887,20,14
0.4375066657150775,1.1956973103367625,24.228256460702234,2.925215684645377,53753066737.413574,30247991804.27562,0.3855815850087694,3262109770.814633,0.20109194114853657,0.14566215775182328,0.006012077591637042,27,20
0.3887558459226915,1.2397615240907127,103.39156893964042,5.038413812429228,13946197255.20621,1783604927.6853333,-0.719870109041709,1725807415.9229136,0.5777728107621688,0.2786953109171125,0.002695532273814451,41,20
0.4308820512659211,9.606575335399848,147.30136851144226,3.511022093773667,91334256501.97345,5745518648.950978,-0.05023760126537913,5080385292.191845,3.8326545301914305,0.19980436267448592,0.0013564324941011344,60,20
0.8103593444583164,1.3593763678499713,135.80388082017453,4.09454821325178,23448655195.5543,32913455737.48975,-0.6991814502110343,72532559585.64938,1.4024067251077599,1.1229182903070316,0.008268676001932155,24,20
0.6921227425138852,0.2652484973688187,23.930022153341113,19.07104222624602,179340671508.36978,1875931116.9305842,-0.689185877829515,7028828673.607229,0.1772172070712645,0.21366701334973864,0.008928826391408351,20,16
0.27584383170444315,5.439141389848058,153.73530867695308,2.8836189549389206,143516633432.15427,44833436627.71449,0.3421494290284346,3522262177.4452267,3.3255699375819807,0.4570994357370484,0.0029732885676741973,60,20
0.13863574266054254,2.937933443009072,82.64987963479396,2.235577236362308,164318598470.9427,28869309717.93983,0.212477497426397,1720878268.9183688,1.5668361234618668,0.34527810717869306,0.004177599637221223,60,20
0.5062481971272251,1.9461987170784434,22.076077962471757,2.9554060421335846,26703737496.728706,31729706391.572056,0.0829118529986399,6102511947.298597,0.3332323470597979,0.17876540241936276,0.008097697549503817,37,20
0.0517770846688356,0.5846030036132769,144.30820536472842,4.024827404275729,23424346246.426613,12824491025.123878,-0.1342819299600947,1322813107.7913582,0.40718401807482296,0.5991324551118505,0.004151755983643391,20,13
0.5310205305305462,5.806862152461025,48.20092490752145,3.094564733709967,178173525009.74496,129810623465.40012,-0.22104304378667727,56746122508.930084,1.492907071064082,0.2375242877038455,0.004927795227157174,60,20
0.6735297665475832,0.44457241045051776,97.03076012255289,6.434206680733431,81844073554.03783,14913858094.717808,-0.8236089516519205,20432888465.483982,0.2308671628058911,0.33928944605820965,0.003496720479461116,20,13
0.3163261151940037,7.52576528001762,116.45512798231742,2.8444901208063067,105655852166.32079,11344186810.578993,-0.01686265706651824,5571502410.333082,2.709920681448168,0.2061227193728289,0.001769975465607033,60,20
0.5049100530846061,8.267774932620151,49.12732389001869,3.041938278727485,191069690964.32568,5587531072.279984,-0.292730735701314,9089381550.22219,4.843184674227449,0.24224198758799692,0.004930901347899672,60,20
0.5750181420060938,0.8226308989783077,60.74425312165123,3.450903552661857,11137217062.87003,4244544522.1823187,0.13426395185480988,1703525814.5320454,0.4550815322669464,0.4346581186830998,0.007155543057095775,20,20
0.9709803085565274,1.4587746109534254,124.39773236353359,4.367322523831496,32509594090.861423,101481657930.31448,-0.24591929292024473,49756984314.94841,0.9517601479259779,0.8672280604900675,0.0069714137389235075,21,20
0.2071444705681441,7.917896059105918,17.68246303337564,1.5211747649461773,80261805694.06746,2813561794.243875,0.23016778034476681,1234915001.676262,2.916565893455152,0.1593855257988371,0.00901376270364581,60,20
0.0826069809008999,18.982189920753864,63.333198676661354,1.1162909970103152,8416474563.706849,41776326051.173996,-0.01188034560008,1023367632.5564576,2.627667078949579,0.2066207972250061,0.0032624405768588954,60,20
0.37556382136846767,0.7768517537894365,32.575904015975205,3.407590887689379,192203723336.6323,24190190905.265396,-0.6364643139593363,21603777141.91926,0.15950595499015818,0.12229483795629659,0.0037541502423485552,26,20
0.2577435574513029,0.7496446286939854,77.83057683315822,2.8890656162543147,115753040274.71591,11651513786.254736,-0.37317312037547257,7004976007.502304,0.4649762996449665,0.3493718182487883,0.004488876126380515,26,20
0.7588285989399665,1.6734230910664727,98.48530672428677,4.4424534698745335,8990065320.99206,4457079845.96913,-0.009982267161525948,2424074303.254873,0.6137872499171013,0.30777546563806907,0.003125090187307816,39,20
0.8514088063362516,2.8631302484082966,174.63918048081877,3.8356655514760374,2827310517.731481,48919433990.04152,0.1361670076477861,2467522288.6218185,1.6263121945934558,1.1584833381366664,0.006633582080190228,28,20
0.2997095602140276,3.035071200806009,95.70192040398452,2.5982754592274317,6971864404.150449,4303464435.437504,-0.37776928184292957,1791502089.6926816,1.9418272261850016,0.567099185825479,0.005925682404612102,60,20
0.23798248913780898,5.890035208488559,117.99558084214625,2.8289778704112187,76724715901.7971,29352791292.246555,0.1902119487209568,2895314630.909241,1.5388143936052914,0.20546927024459197,0.0017413302157431427,60,20
0.6078940382015401,0.1561477975779602,40.045958112593695,52.485635524627455,131407015505.25066,10450388110.342417,0.4242782729676491,9177953669.828026,0.11392378884628766,0.38744229106620337,0.009674941225700381,20,5
0.07144421185542671,0.48227957814566214,74.83469202471915,5.013699508492151,17518247866.270847,134908014196.72601,-0.16030698448290936,15646426103.600107,0.11296595610388402,0.3901983968301104,0.005214137805247082,20,5
0.0036708451783821205,2.402975440638785,134.7075711605271,2.3283064237652735,66913903378.460075,10059060763.606825,-0.2986366074691622,1570677953.1919498,1.8303375280291978,0.47428798048185855,0.0035208709977901935,60,20
0.7613626491277243,1.9308776835302541,57.514477762700956,3.751604717183349,14206396264.153934,32102432394.85584,0.0346989065325628,7593362112.62985,0.28587860296509465,0.181526649534987,0.0031561905210014773,31,20
0.15528071833621365,1.960042825229059,73.5316152062901,3.8370910100940945,150568767998.9156,3827928807.860651,0.2919978325107957,1307923037.7385366,0.6852277326658895,0.13959716865109995,0.0018984646027353745,60,20
0.3207269986123652,1.936329533592389,38.534783424180965,2.6509884005909026,9726352844.961477,5051998140.164071,-0.37324811725139195,2228177563.1309853,0.519248609345282,0.22765351639909565,0.00590774090756251,45,20
0.253429026883346,3.4726820170766444,56.36374663263962,2.687912725289168,68342080161.84938,9702046052.430365,0.28305581760400034,1911519307.5563695,0.9518183044736738,0.1682413788171676,0.002984921849033735,60,20
0.23605149545393206,0.893630583766158,100.71515713565341,2.6028623895311482,164386002165.45575,1857978004.685599,0.37434031721635064,1717631019.6797025,2.396988120424995,0.874584531025084,0.008683742903236548,54,20
0.1959604774445391,0.9172903748492489,40.39703600127588,2.413613444655167,89506611563.83049,11823877453.938705,-0.9059352612300335,9582178256.229866,0.24587960833987985,0.16160019372542156,0.004000298282287781,30,20
0.15424060639597037,9.782931228740756,138.13551604522047,2.2760712577610756,2396327052.718692,36987467439.29298,-0.09554415806022021,2901906548.684367,5.933081599239914,1.2020940487519733,0.008702280797636809,60,20
0.21938074449076014,1.9101235122625557,115.02562518606221,2.567646934455643,168615612958.14645,19993841177.11072,0.0014534442540200532,6354387641.095339,1.473287890358114,0.45261170576591403,0.003934877163534491,60,20
0.2539683100444477,1.7806870165355118,70.78562969594053,2.759673144707879,51686142023.43876,10977218887.555666,-0.5810141835854068,6693561010.473665,1.062186185741259,0.4049417996673729,0.005720678072750066,52,20
0.14640189494553754,3.7267817760691067,126.50166001959471,2.6849671088491585,138792364648.34537,93639140793.23705,0.10939138251039116,3249613712.6521297,0.8197557284114911,0.19935331338136317,0.0015758948408304205,60,20
0.18470638906839432,0.6022101954619413,64.10067360057502,4.199383408841123,51689168068.14314,4168134098.1437902,-0.2274095642007018,1837170022.8042932,0.6370701477243838,0.5637345938340081,0.008794519030279755,22,20
0.330342756773069,0.6944809793278187,67.67440925788031,3.3944422251591075,177208543014.0747,15622589010.177118,-0.8751850601737811,16651400574.007847,0.3713786824016535,0.29138936944264665,0.0043057541637678345,25,20
0.47019910198140596,1.9030235107271964,90.08355423608758,3.01983551264938,129582404539.78688,25064191496.98572,-0.2113874816295861,16187397123.902369,0.4566839494093543,0.15914701994483732,0.0017666600890074876,57,20
0.09630422335298222,1.9048879462523534,43.61268273924089,2.183561731692507,35341797722.51242,2661469837.428456,-0.48003495002412616,1125331141.217393,0.6619105528198417,0.18202795891023618,0.004173739093249014,60,20
0.14680414677260092,7.9583461262330815,46.62056242379934,2.3650933350319745,80169061261.37605,18008168806.273342,0.15753566944899555,1378205687.7887363,1.4336605635038189,0.12401927953186957,0.002660184113706851,60,20
0.7240714101098734,6.265151963796039,17.781601586287554,3.10293987964005,23765436657.15624,58117046518.85699,-0.4391401329152729,49612035064.52782,0.6026156225998903,0.12028132713682507,0.006764369708383362,60,20
0.7407942919963595,14.557133961816936,187.89932698906742,3.720389570706859,29568553606.70095,17591403398.472805,-0.39304824952248985,13109631359.694433,7.418977073798245,0.44759554178468414,0.0023821029535179053,60,20
0.39254945083325854,0.3378291254876368,53.45273841022318,11.384617944389982,56517620989.19388,1507795319.9651728,0.23326324038456847,1638393690.1655698,0.25546250085282685,0.3056115052838969,0.0057174153162833415,20,16
0.47783883344091216,13.480393734729896,105.24170573748931,3.111871980224885,15036361658.57119,8915549733.700605,-0.8291358560177824,10909211677.55286,2.247606199371421,0.1463083070512373,0.0013902122359759435,60,20
0.7585737110287252,0.9543913019581826,18.588390478061097,3.334165871251866,46178333291.617485,4498454301.688371,-0.6916996053951647,7365706181.767175,0.2689542229866206,0.15743749094512913,0.008469667727872639,34,20
0.6641299391698436,3.850423381444841,102.63508855546534,3.4306791524112787,6316260642.35683,72835347866.17719,0.11304582365209481,3524948656.8853407,0.8950341135369052,0.42835283096206933,0.004173551530874179,41,20
0.16327431855807029,9.167515858811033,110.50606486622986,2.569615385148129,4815751533.766659,4197674325.544433,-0.3537204170773185,1245258475.9922287,1.397077794634064,0.14724992674432574,0.0013325053871258122,60,20
0.9511000803361234,3.939750364333881,108.97173412416828,5.632493201765111,17534552990.10838,7321760244.428642,0.012981000611342441,5341148420.934531,0.6457439955717796,0.13175644653135302,0.0012090882795461676,60,20
0.5433756081435833,12.167931175672079,40.68157800277844,3.100053489384783,5766060285.949133,6335066331.205518,-0.15210484472600194,2179237108.7802734,3.0820830578582883,0.2593257189023593,0.006374524579273893,60,20
0.7939299850500519,4.1906652755596845,178.23966822988373,6.59618994978333,73912125446.20197,26395041398.941753,-0.4402140901909869,25078914500.618977,1.1038792856902986,0.203629302891832,0.0011424465996491989,60,20
0.6638609640840449,4.840315572029393,97.97179535209038,4.069939125442356,36212294304.880486,12123577906.616615,-0.4587361409948287,10473551554.058563,0.6873932839983523,0.10802525474734638,0.0011026158534619677,60,20
0.010257399491367947,4.2483110690958625,96.27438437690911,2.1064276943509928,55522056507.995255,6890491145.310713,-0.5504339341610577,2074705107.054538,6.375433642181335,0.8907166683678601,0.009251855248232506,60,20
0.029776423323607804,5.818567399087556,106.43315729574816,2.1404582936838117,12030795307.329512,31535546953.555614,-0.24126359893368965,4831336080.0535145,1.0397478221962115,0.22737277257581454,0.0021362964169521796,60,20
0.15656326103791063,4.114316009446628,32.267238368144646,2.299253308393194,89941309425.98497,80218515690.17113,0.05483432904718888,4461914558.876203,0.6512220896505485,0.1538191233417477,0.004767037128705856,60,20
0.5525327222417166,11.506997558199437,33.95805221720927,3.117586106361604,9627330949.814629,6639170453.429517,0.2846060043770773,1338711470.8248842,1.4587462478422697,0.1155233330043263,0.0034019422629246484,60,20
0.11153606816109551,6.286319397012908,127.68270938107243,2.442567090428599,27144698944.73173,3698490042.9865956,-0.4898772570362682,1514192317.944993,1.6984037559565768,0.16414564118128108,0.0012855745462871098,60,20
0.9455642635359794,0.9673878798386946,31.823086348516902,4.213589129080396,79748828903.787,3560143457.089771,0.14024174840004666,7723446433.685324,0.4494655143197338,0.2135657129169766,0.0067110308088307,42,20
0.6014596236112322,3.2689687915936823,39.024840882632915,3.2865524690042687,182462073824.8724,37410451673.55035,-0.3652672628557351,32569515340.505604,1.1853666504471283,0.24400403956028416,0.006252531311892482,60,20
0.5262402674765819,0.5736759954399357,22.66467607761691,4.322076427309411,6933603538.763817,2335457049.1355114,-0.2722950581747391,1412045106.4523375,0.1291649504607387,0.1715264991175717,0.007568010172753678,20,15
0.2558463578404159,1.0000352994876962,87.21102592779303,3.134352399169834,5048318259.486234,7191971966.507536,-0.3721436611528831,2627415740.2248826,0.2339643340792918,0.25559928975388996,0.0029308139313200506,20,18
0.7446504029293987,0.8345382189665588,77.95475740495483,3.713248001825187,7307725799.736699,5217881193.35928,0.3508482447202599,1517115182.955736,0.16434141649429607,0.1810209255200238,0.002322128007911908,20,18
0.3107603155172022,1.310593102054998,75.10210592680319,3.2449246055978835,43212790999.474014,159233981310.7701,0.10377954527160771,4817591051.216931,0.11511697879398783,0.12169629724644782,0.001620411248721264,20,18
0.6903935971152244,2.374518349188641,192.16212463845858,5.395912343598857,29328091796.19838,1997774534.2423103,-0.8635261932945988,3692417136.8057113,2.519817553022008,0.5421372311938629,0.0028212491520577293,60,20
0.09039576009210878,9.82156458698733,36.15712895640237,2.128043252254438,122902358213.0219,11766735244.129944,0.015532809497543654,1627455606.1965113,2.8944094454303215,0.1639280343305091,0.004533768002657806,60,20
0.7806477919544652,1.4498043155419973,34.35311054439823,3.974391080334947,62028342176.0057,33468622096.306606,0.38965996952539195,12268836734.456116,0.45370126781894027,0.26820848895641675,0.007807400398568916,33,20
0.7005048184620232,4.315889524967628,66.61461227845474,3.5917085579439485,100721511088.87306,16557199310.020144,0.10940031063255562,13424011078.550785,0.9772168864160026,0.1441739524702734,0.002164299206120333,60,20
0.33122227647644775,1.1246048738188759,100.57457245591188,2.723730163681395,18866998618.215546,3824714949.7708497,-0.2076768027764916,1819890347.0265799,0.2719293891970083,0.1622483353920967,0.0016132142690760162,33,20
0.7553894108943204,1.290369536367661,20.264313780264526,3.7833913047623975,147202290834.9663,5623507033.881754,-0.7977569255065874,13436579061.105572,0.3616229040148945,0.12389819985912044,0.00611410784508209,58,20
0.010903901579013275,7.0384313703805725,161.94842342700912,2.1329652438198705,107933959435.34207,70222818937.83873,-0.388387355049726,15647094707.219536,4.11192202022525,0.5246854575669647,0.0032398305983104727,60,20
0.6451942671911614,3.766220928653407,31.963492712645454,3.2341377545494097,14253792827.905106,21361354046.748222,0.41864997012397054,1570043658.7398028,0.8075632787635311,0.23724406362589864,0.007422344790625454,60,20
0.8630190467285694,5.802081816258084,58.43532529167981,3.8584268355489906,182600389730.42438,7758960122.687184,0.19414230610287886,15513805502.795534,4.377295332256966,0.34252908577727303,0.005861678429401048,60,20
0.3305743381668689,5.929127355505752,159.1724923086527,3.7110980624624155,117011090999.03719,8630151849.352612,-0.8184354965756178,9240580426.17339,2.999078957794804,0.2635997372028255,0.0016560633899711582,60,20
0.6255987458109414,4.549560706249031,106.43883590012187,4.2810245946795655,117013082322.47185,1480881378.3616958,-0.385765412866352,4411536029.394915,4.773098943952836,0.35188636254205036,0.0033059959700446843,60,20
0.35022575004645884,1.3407481072780427,50.74461371425864,3.266444142150934,19179608353.01636,93293550726.07973,-0.01779797964271712,8250295821.189769,0.16847212897987388,0.18660954050266992,0.0036774255796578237,20,18
0.6985077282642005,9.127977277236234,95.08776749719975,3.4476867717837947,11924271858.942291,31855169836.465084,0.3559108399255426,1720170386.2556596,3.6285248339284273,0.508209247692815,0.0053446332905836835,60,20
0.21533921006915227,0.4370609289795273,67.71170851817924,10.588115204127613,79697777404.90926,16194611366.005247,-0.1298774799498521,4936712625.0538025,0.22611421789546723,0.3473497310137557,0.0051298326185418765,20,13
0.3070670543587086,1.9692441819169457,127.0756416348911,3.0851295657289457,6346648503.222944,24661689129.058422,-0.08395994306595178,3039372122.284453,0.228722627933257,0.16307190864932586,0.001283266458869103,28,20
0.5926637746829373,6.6002788184145444,79.29947198469549,3.4081277121010496,10139960822.915136,8992259912.56818,-0.3969452826732456,5363854724.49525,1.0398187620942307,0.15288099864774785,0.0019278942825401578,60,20
0.5156808542999252,8.37453551460247,178.93548046067824,3.2538819349747476,185434221040.15366,9626182983.08723,-0.3255258196327433,12529348245.290352,7.226477759495291,0.4118907120349778,0.002301895135467515,60,20
0.30813205421569423,9.993966407671381,50.05536185220522,2.626692491808359,8497844699.605666,4409525137.71734,-0.8163057421641214,4192507068.357393,2.274690776181328,0.19317692089145638,0.0038592652963300045,60,20
0.42895553453064483,11.376683979888131,68.48918171382721,2.841981302755389,1541200371.793899,136115198112.48361,-0.018331739060260643,4487248445.941685,1.2864653335155347,0.3466524483393369,0.005061419039692682,60,20
0.11258712433572945,4.136850090627753,185.01103304303766,2.219287708028126,26413011151.609985,3973544318.162334,-0.3239944459052194,1239994033.5229664,8.401256447669336,1.264778559767722,0.006836233163854106,60,20
0.3848666674089508,1.9459341500287743,60.319806424057376,2.9418910473284283,172624819678.36163,4609855132.134564,-0.19364607560323155,5880675495.075279,0.5763972231283445,0.11974013681616627,0.0019850882142156585,60,20
0.743939184629762,3.1851048403852658,94.10682996336122,4.216872487551622,3518767062.4006467,1237098759.9418032,-0.31349806907598576,1004706617.3175789,0.6349753948199689,0.15350998458644488,0.0016312310662914818,60,20
0.8765894985520477,4.219224821594314,128.4759283008932,4.656178167842066,68922055038.68526,4977978657.48329,-0.39846988587890986,9215901845.28084,2.741696232062866,0.33686847522197255,0.0026220357360097826,60,20
0.43225264978988515,2.108423070389223,19.462307231079034,2.8136692814237616,22124947877.45071,5073063503.746711,-0.07219423448696727,2475810002.2027745,0.36880436821923085,0.12104178158030167,0.006219292509523849,60,20
0.7917853661351024,10.395015953414486,129.762747566329,4.178588892642857,144660153524.8363,86130991573.73384,0.2566795286983514,34489700113.91887,1.7713449015305485,0.14968579999687123,0.0011535344527161652,60,20
0.869824605244967,1.46824790707565,42.94804898199255,4.349164109403021,14226105728.743868,1940252892.5109456,-0.4947310813814522,2860371411.495113,0.6255129011095794,0.25889875250447536,0.006028184251466873,48,20
0.40190391733888337,1.0459685812038853,133.0867573801993,2.8468366854247984,76696809920.96304,26344829542.97719,-0.6461075448255995,20480481547.377804,0.3193194777896014,0.2337148425584349,0.0017561089259298995,27,20
0.14003225826623114,7.063857837649835,56.275401739385835,1.6982062206325523,101467501702.9011,7002294116.922284,-0.9271753100202124,5434903565.450353,2.5210771469592537,0.18292477543027114,0.003250528113107123,60,20
0.9915816091501202,1.431521068599787,157.37376456521832,4.481692038152617,130775114129.61543,7731710799.073565,0.144711066338004,15224593383.434532,2.4984447119002557,0.8606164093974222,0.005468614236782576,58,20
0.06802422454618023,0.4246730107471455,154.9736524320856,5.751007788274314,11021631428.780077,83317322758.89099,-0.09263378616961326,5228864588.2432375,0.10351012915867898,0.40415740927024457,0.002607910460440101,20,5
0.9480713080660612,7.014263948012768,102.56247050411083,3.9033645548844116,3042558207.532733,80934714845.2715,0.13174664345341935,3914803934.1235647,0.8476022543254944,0.2744315161906332,0.0026757498609555593,60,20
0.39727348234971394,2.9643958185803796,49.10255211710728,2.844345839831455,163662538522.3758,10281278916.114996,-0.5431279141826046,11146713152.734882,1.1751498672641738,0.19846390318150237,0.004041824602276788,60,20
0.09828930543985787,5.915502428316136,155.86486763867592,2.2641948194647803,114514634168.40808,34283928494.58247,0.11982013067358421,1029774186.8063786,1.657294830638331,0.20723616000658215,0.0013295886568036265,60,20
0.7799938986138244,1.5224733788050329,178.84051377005648,4.55961854183473,81051994801.28828,42773996513.09266,-0.9275273073679391,78390798462.68617,0.6900811342894012,0.38632648048422813,0.002160173175195336,35,20
0.3743548378255721,2.192601959464936,100.74942617801052,2.6812116696036314,119485031992.91225,1367634365.9049506,0.17291018247239975,2275278020.1571245,1.1129214291470162,0.1660232197869214,0.0016478825347707783,60,20
0.6401608394579934,3.6257185086292067,68.4116317778655,3.3150142823732622,10271074606.98037,1282404059.7447798,-0.09065183724082848,1221040193.3762987,3.0609335204857726,0.5018362900385862,0.007335540419033753,60,20
0.5354639774852128,0.6885726639253307,65.66954525636562,6.807210097576225,7665973541.77226,1904197187.195765,-0.6828357436868373,1892193305.8931935,0.17458273211430772,0.17899366439454023,0.0027256723599314043,20,19
0.4696931162896869,9.795333503510191,37.95158842554478,2.948859705994393,139698629640.57816,17375389527.31602,0.18334804017986395,10019398722.465273,1.732442650381113,0.10503287195549169,0.002767548772340587,60,20
0.7996755170962091,0.5311198902242447,35.267310906288664,5.8861040857265365,25897691589.394623,20846279418.487564,0.44538762568175616,5531136594.21719,0.11115959642467867,0.19824227387115373,0.00562113381419745,20,11
0.7353483782881827,3.719392365782921,88.78183512458423,3.6691942240011306,76384236754.69652,59753191544.67657,-0.05125228901210055,26425199720.737816,1.935864950744455,0.4894883979315801,0.005513384548142076,60,20
0.1897874626335161,16.74237169310076,128.04055854904433,2.460172571023152,68476444895.42746,108089150306.4199,0.11114001701397602,2200314130.606803,7.873832407173201,0.5271441749195681,0.004117009335894549,60,20
0.41899850895863433,5.997567263019702,24.207378848658323,2.800687517963026,78447177797.89743,4407176362.895649,-0.09680467831398099,4110875621.0705814,2.014676491698294,0.16354074359422097,0.00675582204156255,60,20
0.7327157976515247,6.971988121674594,20.51553437374201,3.396042671909841,26959804339.453167,3641124396.955876,-0.2546129901660974,4129485966.1243205,2.080304828647462,0.1808839502258388,0.008816926087840713,60,20
0.9334090293673867,0.8136429891529591,27.15966725552018,4.716513671776494,9286777970.034966,92955511720.76471,0.2846426462995284,2554252578.9327345,0.1074664883004695,0.23493173814779622,0.008650022694959436,20,9
0.10978429708988058,10.13594988628548,63.04170851622306,2.115598469992039,198963509172.78726,67995111794.378334,-0.8284033250493978,45133138924.97369,3.735877376128663,0.2818085875092909,0.004470192736555842,60,20
0.929092642946284,5.339980057618333,21.288498600143864,1.297415775155871,17958497608.0372,70302890414.40352,0.44143795282001186,4171099288.810188,0.8059500921112868,0.21229722090927572,0.009972390486374697,60,20
0.31427585943650754,0.6112711737496821,177.7137707834224,3.695844272862739,6752466273.834574,108658084159.79094,0.036215688075543095,2338192895.761956,0.2920791842719918,0.9570102649603113,0.005385121596044507,20,6
0.7088748773471967,12.413024157466731,78.16723529335364,3.5079736338949665,10860827761.62367,7897067777.528303,0.2812539662783551,2304502836.90656,3.0061209939349087,0.22362975642380023,0.00286091423835755,60,20
0.208314210889949,8.385935388008155,59.49583861753692,2.524917869662788,89745776050.95369,7843220779.383711,0.38209768932790866,1281306435.616149,1.809433942176994,0.11731710204045634,0.001971853910567051,60,20
0.7951032206983314,2.8005904755601816,172.09228088212205,3.7876656760469274,57234695048.10676,64268210300.0139,-0.3889808540300165,44104189586.625336,0.8890509616983113,0.3267843554236808,0.0018988902567194054,54,20
0.28440153483101366,1.0002054169993289,124.4022241977353,2.85815130782422,125373257315.88841,20165238158.04149,0.26506812959184,4528596798.315571,1.5512599701330614,0.9821888395477056,0.007895267515366386,31,20
0.17905677776002354,2.390420558285163,167.78515194004478,3.211298435792142,131761681615.28569,170546653526.87354,-0.1491421520660896,26913464268.63317,0.37759437624159436,0.16848634940682694,0.001004179138968344,44,20
0.7270322309388435,4.735237792173222,62.99918150901591,3.918558002317653,124151218785.64398,2904819810.7395296,-0.4171199172662311,7539855087.551964,1.4242487835915851,0.1176348807909328,0.0018672445891078425,60,20
0.5715963648603234,4.977760007632568,33.1511064041943,0.8772545076887724,126392504466.00784,4194958338.644137,-0.1320388307580712,6861798865.260596,2.23336881825808,0.19150410039620577,0.0057767031380882225,60,20
0.3447195780262633,4.067618225040745,188.08850633223906,2.7639725271897526,22048524304.373837,32188456530.148453,0.11738368909932784,2758003604.7317133,6.093141770250682,1.6465740046074024,0.008754251052953221,60,20
0.25457674181039225,0.34211311265277994,147.65024795615028,10.224322852163654,55581592218.32874,40865154163.08314,-0.7627374797417479,37833866002.34253,0.40657105709131897,1.1004549748943708,0.007453119721283421,20,7
0.4269046060708045,0.8464253945876042,35.3637579353224,3.0799294868180525,169732835629.85352,178586381132.6774,-0.3281864935162845,74962688389.77315,0.16818981504752337,0.20124802446540183,0.005690798608945041,20,16
0.38098119197970787,2.096765030217777,55.729861410633546,3.3561177605317067,141742071564.20486,1180783772.4945383,0.024832360165118028,2449734262.019928,1.006425691947614,0.1450106335921431,0.002602027529256951,60,20
0.7051575352741378,12.287516615435683,177.22837655793313,3.456514284569383,38394674264.15755,36172057919.68354,0.4082441231975822,6828080894.413388,8.986606793925306,0.7205384801201227,0.00406559318611481,60,20
0.6695704585940638,0.7042683014276145,124.24159493936037,5.145350059506532,14013770416.386494,23927604172.04406,0.33607455798397234,2613802113.509231,0.1560300355481443,0.25325388727552656,0.0020383985524262973,20,12
0.40455229430005707,14.614229997369875,48.76477026541359,2.8662792805833184,10608058408.037506,6273347285.233513,0.04108594991070014,1522754604.565753,7.256580953017187,0.43543362553648757,0.008929266418493082,60,20
0.40845450594836286,5.854066600208158,159.28165703211738,2.955855702413939,128684607221.7068,171538428363.62024,0.1705498554159457,16348925266.58248,1.3415157501343642,0.24623332141094853,0.001545898793363873,60,20
